label,uri
"FREEZING DRIZZLE",https://gcmdservices.gsfc.nasa.gov/kms/concept/88e39edc-bf9b-4c02-8a9d-83f9b6c01891
"ECONOMIC RESOURCES",https://gcmdservices.gsfc.nasa.gov/kms/concept/cdbe5ef5-408d-489d-b6ff-4482ce4a99c7
"SALTWATER INTRUSION",https://gcmdservices.gsfc.nasa.gov/kms/concept/4a11a257-99c6-4f87-8884-2a2aa46a49fa
"CARBON ISOTOPE",https://gcmdservices.gsfc.nasa.gov/kms/concept/437f13e8-0b8a-44a2-a7fd-5b41a00299db
"AEROALLERGENS",https://gcmdservices.gsfc.nasa.gov/kms/concept/6984e0a6-cb78-4f60-a31d-3ff8415e3829
"TROPICAL DEPRESSION FREQUENCY",https://gcmdservices.gsfc.nasa.gov/kms/concept/74aac882-80ae-4ecd-9585-c541cd7a10fc
"ICE ROUGHNESS",https://gcmdservices.gsfc.nasa.gov/kms/concept/a6c3e78f-f408-4b72-941a-f40e3d83dd60
"HURRICANES (N. ATLANTIC/E. PACIFIC)",https://gcmdservices.gsfc.nasa.gov/kms/concept/41829fbf-2b76-4714-bf4a-e0d63b5472d5
"CLOUD CEILING",https://gcmdservices.gsfc.nasa.gov/kms/concept/88dc0be1-7427-4a82-9fee-3b2bf84d002a
"SEAGRASS",https://gcmdservices.gsfc.nasa.gov/kms/concept/e36c5faa-c772-4bb0-aeca-b361e160ce9d
"DRY ADIABATIC LAPSE RATE",https://gcmdservices.gsfc.nasa.gov/kms/concept/17ce714a-bd7e-41a2-ab3d-4865832f1f0a
"TYPHOONS (WESTERN N. PACIFIC)",https://gcmdservices.gsfc.nasa.gov/kms/concept/8e93861c-5f03-4892-96d7-cfac368e6c26
"LOESS",https://gcmdservices.gsfc.nasa.gov/kms/concept/e0d88b2a-8563-443b-8756-73d744a41ee7
"SURFACE WATER PROCESSES/MEASUREMENTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/9d86cd70-062a-4c39-b3f3-226abebc07f7
"ENVIRONMENTAL ASSESSMENTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/079724fa-ff86-4195-aee0-51a4d6dd73bb
"FREEZE/FROST",https://gcmdservices.gsfc.nasa.gov/kms/concept/4539272a-f041-4fc6-883d-4c4c5bef1683
"NITRIC OXIDE",https://gcmdservices.gsfc.nasa.gov/kms/concept/82a60ed8-5414-4ce0-858c-c50b27b12bc8
"EASTERN ATLANTIC WESTERN RUSSIA PATTERN",https://gcmdservices.gsfc.nasa.gov/kms/concept/c58e035f-87c6-4aa5-8729-5a9c6270e73b
"METAMORPHIC ROCK PHYSICAL/OPTICAL PROPERTIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/2d38e7c6-8169-49e9-ab9d-0d0f690cce04
"CHELICERATES",https://gcmdservices.gsfc.nasa.gov/kms/concept/b32ca9df-f981-4696-bf97-c190175e47b7
"SEA LEVEL RISE",https://gcmdservices.gsfc.nasa.gov/kms/concept/0afaaa5e-f88c-4c1f-95c1-1faa0148885a
"GROUND WATER FEATURES",https://gcmdservices.gsfc.nasa.gov/kms/concept/ae94befb-d08e-4350-8ebe-c0ba7ded8320
"COMB JELLIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/acce07bc-4e22-48b8-8396-10628c13124f
"GEOMORPHIC LANDFORMS/PROCESSES",https://gcmdservices.gsfc.nasa.gov/kms/concept/b5cb1fab-7281-478f-bb3b-ff04f900b3fc
"GEOMAGNETIC ACTIVITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/2d3d9a57-44e8-43c0-98b4-b4891c994862
"GREEN ALGAE",https://gcmdservices.gsfc.nasa.gov/kms/concept/4fb63f34-f934-4a20-9d6e-ee57424f2391
"CORAL DEPOSITS",https://gcmdservices.gsfc.nasa.gov/kms/concept/afeb9962-d3e8-4260-ab2b-e62e11099e31
"SIGNIFICANT WAVE HEIGHT",https://gcmdservices.gsfc.nasa.gov/kms/concept/1ac6850e-9266-4e90-ba83-b6a6cc4ae365
"SOLAR ACTIVITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/2e83362e-d8f8-4bca-83fd-bae360ebe94b
"INVASIVE SPECIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/93c8b32d-ab89-43e1-b58c-f1823fa7d118
"EATL/WRUS",https://gcmdservices.gsfc.nasa.gov/kms/concept/bae01a02-ff03-4ad8-9080-3a4f89fa0dc6
"STRATOCUMULUS UNDULATAS",https://gcmdservices.gsfc.nasa.gov/kms/concept/bec5166e-1822-40f7-8f07-4d5167d8a565
"CLOUD TOP TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/4dc3fcab-a947-47b9-b9a1-acb2a23ee478
"ABSORPTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/e501d002-d11e-4569-8c0d-e40ae5b45f65
"ICE EXTENT",https://gcmdservices.gsfc.nasa.gov/kms/concept/63b37017-9d57-4247-af4e-2df36ee3ed03
"PHOSPHOROUS COMPOUNDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/f9f5cedd-9a0e-4058-87ff-c97df63fc326
"WASTEWATER MANAGEMENT",https://gcmdservices.gsfc.nasa.gov/kms/concept/cbf64c32-99fa-4312-91a0-4fc85a6890bb
"POLLEN",https://gcmdservices.gsfc.nasa.gov/kms/concept/59719c53-a2b7-4200-9b3c-dfa5d39607f7
"STAR DUNE",https://gcmdservices.gsfc.nasa.gov/kms/concept/ce087840-ec71-4575-bca9-e807151cc376
"VERTICAL WIND MOTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/ab1e152c-eab9-400a-a90f-15cb64ed2a75
"STABLE ISOTOPES",https://gcmdservices.gsfc.nasa.gov/kms/concept/fb52b51d-8bb4-4b04-907b-c130ec706f85
"PALEOSOLS",https://gcmdservices.gsfc.nasa.gov/kms/concept/4fe601b0-314f-4f63-8ec1-3b96cc7263b8
"AGE OF INTERNAL REFLECTIONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/9ce536e1-06c8-4817-af5f-b625cfe571a7
"INFRARED RADIANCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/69f475b6-42af-4822-ae57-6c8fd8ebad4a
"ANIMAL YIELDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/3c0bbd0f-6d4d-4036-afa9-03f9b4f8fba0
"EXTINCTION RATE",https://gcmdservices.gsfc.nasa.gov/kms/concept/f27f7bf4-53fd-41bb-8e7e-b771f48f3bcc
"MONOCULTURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/941c691a-3bff-4c58-854a-16c5529524e9
"BORA WINDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/2cf573dd-0ed7-4455-a233-5987b5a8b52a
"ACTINIC FLUX",https://gcmdservices.gsfc.nasa.gov/kms/concept/ec839718-ba64-4bc5-8458-fae7390e11c4
"FORMALDEHYDE",https://gcmdservices.gsfc.nasa.gov/kms/concept/bc05d7d2-3c96-4bb6-b759-d45e3c673b86
"HUMAN SETTLEMENTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/fee25cad-7ffe-4ee2-a6f2-8116b8a0a707
"HALOCLINE",https://gcmdservices.gsfc.nasa.gov/kms/concept/04305c55-14f0-42a3-a099-79eb326946d7
"FOOD SECURITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/85a73755-cb84-40cb-a23e-2ed3811138f8
"AEOLIAN LANDFORMS",https://gcmdservices.gsfc.nasa.gov/kms/concept/26637389-f4f6-47a0-9c3d-17e93ab99dea
"ISLAND",https://gcmdservices.gsfc.nasa.gov/kms/concept/74caea9b-6023-438b-af3d-bb9d948036f1
"HYDROGEN ISOTOPE",https://gcmdservices.gsfc.nasa.gov/kms/concept/89387757-3548-4fe0-a383-d8f935f07c71
"DROUGHT DURATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/27f92e4f-93f0-4740-bf99-2c44c0c3c23d
"ICE CORE RECORDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/08a4f002-f368-414d-b923-83dd498452d8
"CIRRUS CLOUD SYSTEMS",https://gcmdservices.gsfc.nasa.gov/kms/concept/e4f5faaa-36d9-4529-b667-7d4e39d3c67b
"BROMINE MONOXIDE",https://gcmdservices.gsfc.nasa.gov/kms/concept/39c478bd-620e-455c-904d-4621965e376c
"SEVERE TROPICAL CYCLONES (SW PACIFIC/SE INDIAN)",https://gcmdservices.gsfc.nasa.gov/kms/concept/cbe89018-3eb6-4c8e-82c9-c540147a75e2
"COLD SEEP",https://gcmdservices.gsfc.nasa.gov/kms/concept/290354cc-c670-4845-bb66-ef1974b1e2a2
"MODEL LOGS",https://gcmdservices.gsfc.nasa.gov/kms/concept/108318e6-89c0-4e0d-bcad-7bfdb0df49f5
"INLETS",https://gcmdservices.gsfc.nasa.gov/kms/concept/f43cd776-c568-4d09-997c-0a8ad1022e06
"CARNIVORES",https://gcmdservices.gsfc.nasa.gov/kms/concept/7a00c50c-827c-4012-9afe-20972e6a00c6
"SEA ICE MOTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/1455c369-88e2-411b-83f7-c914b20609b1
"ISOTOPE RATIOS",https://gcmdservices.gsfc.nasa.gov/kms/concept/f7998303-d145-452d-bcff-770f62038909
"LIDAR",https://gcmdservices.gsfc.nasa.gov/kms/concept/6182be8b-d006-4327-994d-6f27c7e4d9a9
"PERCENT CONVECTIVE CLOUDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/c3ee0a52-266b-45e4-adad-d0675699676b
"STABILITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/3ff1adcf-563f-47b3-902e-0231051dc8e7
"GEOTHERMAL ENERGY",https://gcmdservices.gsfc.nasa.gov/kms/concept/33d1810f-40c6-4b37-ac90-7435ef5fa507
"KARST LANDSCAPE",https://gcmdservices.gsfc.nasa.gov/kms/concept/de702fdd-3702-4164-a396-08082b0558c0
"CRUSTAL MOTION RATE",https://gcmdservices.gsfc.nasa.gov/kms/concept/88a6ed54-6504-4787-9d98-d511d4f4ae83
"GAMMA RAY FLUX",https://gcmdservices.gsfc.nasa.gov/kms/concept/fd8d9257-795c-4406-b205-cf20059d8e77
"OSCILLATIONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/c0656cbc-5d94-4945-bbfd-1c8eabb059b2
"LAND SURFACE FEEDBACKS",https://gcmdservices.gsfc.nasa.gov/kms/concept/514c891b-60b8-4a6f-adb3-0366c75588e9
"LIQUID WATER EQUIVALENT",https://gcmdservices.gsfc.nasa.gov/kms/concept/eca0080c-b001-4b6a-b978-f76415e28421
"ULTRAVIOLET SENSOR TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/36085074-ba97-450b-847b-046509b0e09a
"DELTAS",https://gcmdservices.gsfc.nasa.gov/kms/concept/b37b1bdf-6392-4a80-891a-14f177ba2ca2
"GEOPHYSICAL HAZARDS MAPPING",https://gcmdservices.gsfc.nasa.gov/kms/concept/b32eb466-3fc1-4a03-8011-99002f5591cb
"SEA ICE CONCENTRATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/8012fda7-3ea4-4ef2-bb4e-0f66d4d9e850
"OCEANS",https://gcmdservices.gsfc.nasa.gov/kms/concept/91697b7d-8f2b-4954-850e-61d5f61c867d
"CLASSROOM ACTIVITIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/f85293fe-eb9d-491a-bba8-46261a38b9bf
"SEALS/SEA LIONS/WALRUSES",https://gcmdservices.gsfc.nasa.gov/kms/concept/35cf1beb-a654-4ceb-ab6b-7e505c2144e7
"VECTOR-BORNE DISEASES",https://gcmdservices.gsfc.nasa.gov/kms/concept/9d92320e-b9b9-4ae8-8394-252eeda7ceb1
"SEMANTIC TRANSLATION SERVICES",https://gcmdservices.gsfc.nasa.gov/kms/concept/a2476ff7-0d19-4db9-9834-956351cb0f3e
"SCOURING",https://gcmdservices.gsfc.nasa.gov/kms/concept/92e348f3-9e6c-4e9e-a1bc-ee72d04755d6
"SENSOR CHARACTERISTICS",https://gcmdservices.gsfc.nasa.gov/kms/concept/8799f524-e313-4d2d-9428-8d672d123513
"PRESENT WEATHER",https://gcmdservices.gsfc.nasa.gov/kms/concept/020585ff-91fb-421b-ba24-305d657c2231
"WATERSHED SLOPE",https://gcmdservices.gsfc.nasa.gov/kms/concept/0d209f3c-73b1-412d-828b-22b25da8fc3a
"MICROFOSSIL",https://gcmdservices.gsfc.nasa.gov/kms/concept/37f3fdb8-a82f-4bff-bda4-cca12a683d6f
"SULFUR",https://gcmdservices.gsfc.nasa.gov/kms/concept/742e6889-1ebf-4441-b803-4892c7176822
"CLEAVAGE",https://gcmdservices.gsfc.nasa.gov/kms/concept/f433284b-5def-465b-a532-62f0961294d0
"STREAM",https://gcmdservices.gsfc.nasa.gov/kms/concept/01a84bc1-a571-4d23-b57f-1b04fd9542a6
"IDENTIFICATION/CLASSIFICATION SYSTEMS",https://gcmdservices.gsfc.nasa.gov/kms/concept/8f6ad4bb-ab00-4e5a-baee-2c17335ba809
"CLOUD REFLECTANCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/8a6572c3-676a-41dd-851f-836ac9f1f1d9
"WATER TABLE DEPTH",https://gcmdservices.gsfc.nasa.gov/kms/concept/04655f0e-81f1-411c-9cfe-994cd743701e
"NORTHEAST BRAZIL RAINFALL ANOMALY",https://gcmdservices.gsfc.nasa.gov/kms/concept/b8f0571c-4c19-4025-936c-936e9ac72e21
"CRUSTACEANS",https://gcmdservices.gsfc.nasa.gov/kms/concept/f2044dcf-40da-4fcc-97ab-914343d885a5
"PALEOCLIMATE INDICATORS",https://gcmdservices.gsfc.nasa.gov/kms/concept/c9a5b3eb-7556-41a8-a2b8-c015db80e5b2
"STRATIGRAPHIC SEQUENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/417a6538-f89e-4f73-a89a-c2e5d2cd7667
"HEATING RATE",https://gcmdservices.gsfc.nasa.gov/kms/concept/ed2e9f34-2358-4a2a-a83e-febba8989c5c
"GLACIER ELEVATION/ICE SHEET ELEVATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/4d1cc756-c12a-472a-9eae-de96e0a7ba74
"SOIL CHEMISTRY",https://gcmdservices.gsfc.nasa.gov/kms/concept/652349bd-f6f9-4c8d-8573-d71e05ad1208
"SEVERE CYCLONIC STORMS (N. INDIAN)",https://gcmdservices.gsfc.nasa.gov/kms/concept/b21b9b00-5da4-47fc-b2a8-fc2ecd5bd912
"NITROUS OXIDE",https://gcmdservices.gsfc.nasa.gov/kms/concept/ddbd1be1-2a1b-4aea-a085-6a63208a75c0
"BRITTLE/BASKET STARS",https://gcmdservices.gsfc.nasa.gov/kms/concept/4c653917-a5d8-4572-a509-572e9fd2c63d
"STRATIGRAPHIC SEQUENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/a7b04d56-2a44-4a94-8d94-1911a7110f9d
"EVAPOTRANSPIRATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/26fc4850-7ba9-44d8-a156-5c623e17b72f
"COMPOSITION/STRUCTURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/94370298-393b-4faa-bbb1-f8b6a47b9d56
"CRUST REBOUND",https://gcmdservices.gsfc.nasa.gov/kms/concept/c06e70c0-616c-44f2-a884-ad0252e29e37
"ALBATROSSES/PETRELS AND ALLIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/b4e28ec2-c2a0-4eb4-9544-8eb227903d47
"ONI",https://gcmdservices.gsfc.nasa.gov/kms/concept/fbae11f2-f8db-44b8-bcb6-55471dca13a2
"LAND PRODUCTIVITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/2e69c08b-ee0f-426c-a8d2-dc50876f76c2
"SEDIMENTATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/a4eb3bc4-48a5-4ed2-a74b-ca87a58e90f5
"ANIMAL MANAGEMENT SYSTEMS",https://gcmdservices.gsfc.nasa.gov/kms/concept/e5b724af-b661-406a-ae1f-7cd2730c0576
"ICEBERGS",https://gcmdservices.gsfc.nasa.gov/kms/concept/1efe6ac1-d375-44c3-b8ec-d0ff2987a881
"BOUNDARY LAYER WINDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/8bb1dca3-9793-4120-b0ea-f27a5b81f259
"BACTERIA/ARCHAEA",https://gcmdservices.gsfc.nasa.gov/kms/concept/7437925f-7e10-4c96-af36-f3532ec24276
"AGRICULTURE PRODUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/83741fb9-6f86-4670-abbb-c1f3b14a939d
"MAGNETIC ANOMALIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/65ae8ab2-489b-44bf-bf5b-43cf957b70c0
"PRECIPITATION VARIABILITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/c7c88080-660c-4913-8140-5f3bc91e295e
"AMPHIPODS",https://gcmdservices.gsfc.nasa.gov/kms/concept/e20c4981-7cbe-4f5c-9139-78b22ee7bfb6
"OCEAN WINDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/346cade5-801a-4afc-9652-48d02905bc4f
"HURRICANES (N. ATLANTIC/E. PACIFIC)",https://gcmdservices.gsfc.nasa.gov/kms/concept/93f7b0c1-ea76-431f-8cb0-0599eb51f928
"MAGNETIC STORMS",https://gcmdservices.gsfc.nasa.gov/kms/concept/e453077b-b6f3-44f0-9f3d-4408bf9a69e5
"MARSHES",https://gcmdservices.gsfc.nasa.gov/kms/concept/419877cb-0c17-44b0-9b3d-a2283887a7a6
"NORTH PACIFIC OSCILLATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/2295728d-0ee0-4c6f-9bb4-261b4b22322e
"SQUALL LINE",https://gcmdservices.gsfc.nasa.gov/kms/concept/c6024258-d344-4cd2-932b-31e5c81a9c4b
"SEA ICE",https://gcmdservices.gsfc.nasa.gov/kms/concept/860e2af9-ce29-4f3f-b027-ae3747eb3e01
"MARICULTURE PRODUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/49da5018-59ec-4a60-9cb9-614ea6266ced
"REFLECTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/60e242ac-0f08-4574-bf92-b5e6536603cb
"ICE DEPTH/THICKNESS",https://gcmdservices.gsfc.nasa.gov/kms/concept/fa751659-7032-447c-a581-f4e9de854070
"FOLDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/12d2d3ab-2f04-436f-abd4-e28517e6f86c
"AGRICULTURAL ADVISORIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/a9394dee-8c4e-47a8-b630-6549ac1cb717
"ICE EDGES",https://gcmdservices.gsfc.nasa.gov/kms/concept/f0cd20bd-41e8-4ca0-9ae3-7c602c251858
"VORTEX STREET",https://gcmdservices.gsfc.nasa.gov/kms/concept/ba4a9964-8323-45df-a372-b4e2f3eef9e5
"SUSPENDED SOLIDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/bcf6975f-2a21-4a6c-9286-fb8f85d00901
"NORTH PACIFIC PATTERN",https://gcmdservices.gsfc.nasa.gov/kms/concept/c6abcc08-7d59-4852-8c1a-82f464900333
"AGE DETERMINATIONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/d4ac49a1-9ba5-4a90-a033-2ef317028352
"ENTRAINMENT",https://gcmdservices.gsfc.nasa.gov/kms/concept/3288c7e0-20fa-4e05-80fa-cdb14c436c7e
"EXTRATROPICAL CYCLONE FREQUENCY",https://gcmdservices.gsfc.nasa.gov/kms/concept/10277cb5-5a11-47a2-8578-3ac1c7152cd2
"ANTARCTIC OSCILLATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/511e6c26-8806-4d88-9763-a136a6957042
"LONGSHORE CURRENTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/ccf07d90-b3a3-43d3-9249-a494bb48d1b6
"DROUGHT",https://gcmdservices.gsfc.nasa.gov/kms/concept/3678d18c-9dca-4743-abc0-1442b4d438d2
"HYDROCARBONS",https://gcmdservices.gsfc.nasa.gov/kms/concept/6d8eb011-ffb5-4e18-ac59-2d8f84353734
"CLOUD EMISSIVITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/576b5025-dc0e-4021-b8ff-6a7699a79b0c
"GLACIAL GROWTH",https://gcmdservices.gsfc.nasa.gov/kms/concept/4be0198b-b88c-44db-b887-6cc7f5cd68f8
"NON-METALLIC MINERAL FORMATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/2b4d3c45-8713-4ec9-9565-866bb01be9f9
"SUBSIDENCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/af017320-085a-4e6c-81c2-38056cb55c7b
"AIR QUALITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/77397026-09c9-44e0-b85f-77b2bc9b1630
"COASTAL PROCESSES",https://gcmdservices.gsfc.nasa.gov/kms/concept/672d6958-4bbc-4b33-adc8-927e4348908b
"GAZETTEER APPLICATION SERVICES",https://gcmdservices.gsfc.nasa.gov/kms/concept/1ef01bb2-eba5-41ee-b385-8c36e477d286
"CYCLONES (SW INDIAN)",https://gcmdservices.gsfc.nasa.gov/kms/concept/f4f4a7ad-73da-42f2-94f9-d9ecb81e0bf0
"COASTLINE",https://gcmdservices.gsfc.nasa.gov/kms/concept/7401d2b4-7a39-45ea-89f2-8b88cb0c22c4
"BOUNDARY SURVEYS",https://gcmdservices.gsfc.nasa.gov/kms/concept/8064b11d-8f9f-4c89-94fd-8a7cba95bb64
"EXTREME EASTERN TROPICAL PACIFIC SST",https://gcmdservices.gsfc.nasa.gov/kms/concept/4b862c68-9cd9-4fee-942a-7cec0e6b05c2
"BIBLIOGRAPHIC DATABASES",https://gcmdservices.gsfc.nasa.gov/kms/concept/6ee8d84e-c829-44e2-8768-3e5342b79707
"BASINS",https://gcmdservices.gsfc.nasa.gov/kms/concept/b58fc6f1-2fb5-4e3a-9553-f041fe75960b
"AMO",https://gcmdservices.gsfc.nasa.gov/kms/concept/cc579f1f-6a72-425b-84c3-aa8070d4a0ec
"EQUATORIAL PACIFIC ZONAL WIND ANOMALY INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/57a381ef-56f6-48af-8974-822f5859979d
"CLOUD CLUSTERS",https://gcmdservices.gsfc.nasa.gov/kms/concept/4074eb32-a3de-494f-a722-2deeaab76b33
"ROTIFERS",https://gcmdservices.gsfc.nasa.gov/kms/concept/6b3f96de-62f8-482a-87a5-6efcc3414af7
"APHOTIC/PHOTIC ZONE",https://gcmdservices.gsfc.nasa.gov/kms/concept/4e8943e7-daf9-41f2-8a5e-b415b82e6381
"BIODEGRATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/3e934184-42bd-45ff-b9c1-5c5321fd066f
"PLANKTON",https://gcmdservices.gsfc.nasa.gov/kms/concept/a69dd814-e7c0-437f-ba2a-63500f68c9a3
"ORBIT VELOCITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/53eeb68a-615d-42d0-9c6b-ddfe0d0eb2c7
"LENTICULAR CLOUDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/d5e72d73-22f6-4f4c-b937-b71d84960a1e
"ABSORPTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/061f7fd0-67af-42bf-bc9f-5a007c146f65
"ATTRITION",https://gcmdservices.gsfc.nasa.gov/kms/concept/b655ca30-361c-4434-a784-68b8ab99668d
"BATHYMETRY/SEAFLOOR TOPOGRAPHY",https://gcmdservices.gsfc.nasa.gov/kms/concept/c16bda61-353b-4668-af2f-bbb98785b6fa
"TERRIGENOUS SEDIMENTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/31cf96eb-7fcd-490d-9e10-7f17dc12e1e3
"SEA SURFACE TEMPERATURE RECONSTRUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/e7b30694-5d05-404b-9748-b8f6adc3491d
"DISINFECTANTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/4690d6a8-78cd-48bc-82f5-36fb16d4c52e
"LAKE LEVELS",https://gcmdservices.gsfc.nasa.gov/kms/concept/2c99427c-1a6a-4326-b072-0c12c87bd944
"HORTICULTURAL PRODUCTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/d23b37cd-5e05-4356-b8b4-df6d7af236d6
"SEDIMENTATION",https://gcmdservices.gsfc.nasa.gov/kms/concept/b609e525-db71-4634-b569-f8aab5ad544e
"TOTAL TEMPERATURE",https://gcmdservices.gsfc.nasa.gov/kms/concept/3ef1cc7b-2864-46e3-b399-fcc1fbcf0d9b
"GRAVITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/69af3046-08e0-4c24-981d-803c0412ce58
"ELEPHANTS",https://gcmdservices.gsfc.nasa.gov/kms/concept/de9598de-24cc-4f87-b3df-d9f3d4717d33
"PHORONIDS",https://gcmdservices.gsfc.nasa.gov/kms/concept/bb62f1cf-a6e5-4d9d-a3ab-c665b93ce072
"SHOWALTER STABILITY INDEX (SI)",https://gcmdservices.gsfc.nasa.gov/kms/concept/bd0c62a2-5336-4b41-81e1-089ce118651a
"ABRASION",https://gcmdservices.gsfc.nasa.gov/kms/concept/8f57f4b0-5177-4362-81e8-ced75d37d1aa
"SPRING",https://gcmdservices.gsfc.nasa.gov/kms/concept/620a9e6c-5851-48b7-93c5-a1706546f5d1
"MOISTURE FLUX",https://gcmdservices.gsfc.nasa.gov/kms/concept/925f563d-908a-4671-b750-23d0f3e42310
"MICROWAVE RADIANCE",https://gcmdservices.gsfc.nasa.gov/kms/concept/d9654ddc-1dc0-4f9d-9b95-61ab0c3d6f87
"VEGETATION RECONSTRUCTION",https://gcmdservices.gsfc.nasa.gov/kms/concept/91600c9b-397e-4855-b21e-b9e97e6d5261
"RETURN POWER",https://gcmdservices.gsfc.nasa.gov/kms/concept/6eca12d1-bafd-448c-bdce-a4438efb359e
"TROPICAL RAINFOREST",https://gcmdservices.gsfc.nasa.gov/kms/concept/89bb4e2b-dd39-44ed-a4d3-2b205e9fa68a
"SEA SURFACE HEIGHT",https://gcmdservices.gsfc.nasa.gov/kms/concept/1ed24fe1-d0d5-46d1-8d22-8ac25d289c75
"PETROLEUM",https://gcmdservices.gsfc.nasa.gov/kms/concept/44d0ad8f-fe22-4d17-bc47-c0b728a82baf
"DATA COMPRESSION",https://gcmdservices.gsfc.nasa.gov/kms/concept/e0d7fb1f-5233-4664-8e83-3c65ca344f41
"SHOALS",https://gcmdservices.gsfc.nasa.gov/kms/concept/cae5bafd-10a7-4bcf-af1a-3e187ee5e955
"LAKE/POND",https://gcmdservices.gsfc.nasa.gov/kms/concept/57a3a5a7-66b9-4a4a-82da-7b09d82c684a
"SURFACE SALINITY",https://gcmdservices.gsfc.nasa.gov/kms/concept/1d8525f0-0cfc-4d59-8677-da5c8038deb7
"KARST PROCESSES",https://gcmdservices.gsfc.nasa.gov/kms/concept/63846997-4a3f-41e1-9241-6d5053360d7a
"DISPERSION FREQUENCY",https://gcmdservices.gsfc.nasa.gov/kms/concept/1fa631de-797f-4649-aa26-9f814ddcdb9b
"NINO 1+2 INDEX",https://gcmdservices.gsfc.nasa.gov/kms/concept/1c2e9a42-39d1-4b38-b752-3982f2a36ef4
"NUNATAKS",https://gcmdservices.gsfc.nasa.gov/kms/concept/12e5921b-0d9b-4656-8d5c-d73abcf90a81
"COASTAL LANDFORMS",https://gcmdservices.gsfc.nasa.gov/kms/concept/c58320e6-3f1d-4c36-9bee-6bad73404c21
"SEA STATE",https://gcmdservices.gsfc.nasa.gov/kms/concept/f04be06d-5976-43d0-94cb-91d5c487d57c
"INDICATOR SPECIES",https://gcmdservices.gsfc.nasa.gov/kms/concept/d3c5e3e3-97bf-4e74-9f8d-523dce5f9270
"GNETOPS",https://gcmdservices.gsfc.nasa.gov/kms/concept/f0077bce-436c-432c-8d28-eb8d9cf2849b
